ProjectID,Date,Origin,Destination,Modo,Gender,0_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94
42,2019-11-14,110:168,109:169,private_transport,F,,,,12.0,,,13.0,,,,,,,,,,
42,2019-11-14,110:168,109:169,private_transport,M,,,,32.0,40.0,,,,,,,,,,,,
42,2019-11-14,110:168,159:127,bus,M,,,,179.0,,,,,,,,,,,,,
42,2019-11-14,110:168,159:127,private_transport,M,,,,170.0,,,,,,,,,,,,,
42,2019-11-14,110:168,48:301,private_transport,F,,,,,,,,15.0,,,,,,,,,
42,2019-11-14,110:168,48:301,private_transport,M,,,,,,,,,186.0,,,,,,,,
42,2019-11-14,110:168,61:413,bus,M,,,,,49.0,,,,,,,,,,,,
42,2019-11-14,110:168,61:413,private_transport,F,,,,,231.0,,,,290.0,,,,,,,,
42,2019-11-14,110:168,61:413,private_transport,M,,,,57.0,220.0,236.0,,,,206.0,,,,,,,
42,2019-11-14,110:168,76:314,bus,F,,,,,37.0,,,,,,,,,,,,
42,2019-11-14,110:168,76:314,private_transport,F,,,,,166.0,,,,,,,,,,,,
42,2019-11-14,110:168,98:217,bus,F,,,,44.0,,,,,,,,,,,,,
42,2019-11-14,110:168,98:217,bus,M,,,,,52.0,,,,,,,,,,,,
42,2019-11-14,110:168,98:217,microtrip,F,,,32.0,19.0,17.0,37.0,17.0,15.0,,10.0,,,,,,,
42,2019-11-14,110:168,98:217,microtrip,M,,,53.0,54.0,50.0,31.0,58.0,30.0,19.0,11.0,15.0,,,,,,
42,2019-11-14,110:168,98:217,private_transport,F,,,,43.0,,,,,,,,,,,,,
42,2019-11-14,110:168,98:217,private_transport,M,,,,13.0,31.0,,,,,,,,,,,,
42,2019-11-14,110:168,101:205,private_transport,F,,,,,,,,24.0,,,,,,,,,
42,2019-11-14,110:168,103:203,bus,M,,,,,,17.0,17.0,,,,,,,,,,
42,2019-11-14,110:168,103:203,private_transport,M,,,,,,58.0,23.0,,,,,,,,,,
42,2019-11-14,110:168,110:168,bus,F,,,,,23.0,20.0,124.0,,,,20.0,,,,,,
42,2019-11-14,110:168,110:168,bus,M,,,,,133.0,153.0,,87.0,11.0,,,,,,,,
42,2019-11-14,110:168,110:168,microtrip,F,,18.0,92.0,64.0,102.0,104.0,98.0,89.0,35.0,55.0,,,30.0,13.0,,,
42,2019-11-14,110:168,110:168,microtrip,M,,,127.0,118.0,193.0,120.0,232.0,168.0,69.0,98.0,42.0,16.0,23.0,,,,
42,2019-11-14,110:168,110:168,private_transport,F,,,,,38.0,37.0,40.0,,,80.0,43.0,,,,,,
42,2019-11-14,110:168,110:168,private_transport,M,,,,188.0,61.0,85.0,,146.0,,,,,,,,,
42,2019-11-14,110:168,126:160,bus,F,,,66.0,33.0,,,,,,,,,,,,,
42,2019-11-14,110:168,126:160,bus,M,,,42.0,,,,,,,,,,,,,,
42,2019-11-14,110:168,126:160,microtrip,M,,,,,12.0,,,,11.0,,,,,,,,
42,2019-11-14,110:168,126:160,private_transport,F,,,25.0,53.0,,,,,,,,,,,,,
42,2019-11-14,110:168,126:160,private_transport,M,,,42.0,,,,,,,,,,,,,,
42,2019-11-14,110:168,127:159,bus,M,,,,,29.0,41.0,,,,,,,,,,,
42,2019-11-14,110:168,127:159,microtrip,F,,11.0,,,,,,,,,,,,,,,
42,2019-11-14,110:168,127:159,microtrip,M,,,,15.0,,14.0,11.0,22.0,,14.0,,,,,,,
42,2019-11-14,110:168,127:159,private_transport,M,,,,,42.0,19.0,,,,,,,,,,,
42,2019-11-14,110:168,131:139,private_transport,M,,,,,,19.0,,,,,,,,,,,
42,2019-11-14,110:168,141:145,bus,M,,,,,,,,46.0,,,,,,,,,
42,2019-11-14,110:168,141:145,private_transport,M,,,,,,,,44.0,,,,,,,,,
42,2019-11-14,110:168,144:126,bus,F,,,,,,,,36.0,,,,,,,,,
42,2019-11-14,110:168,144:126,bus,M,,,,,,,26.0,,,,,,,,,,
42,2019-11-14,110:168,144:126,private_transport,F,,,,,,,,57.0,,,,,,,,,
42,2019-11-14,110:168,144:126,private_transport,M,,,,14.0,,,,,,,,,,,,,
42,2019-11-14,110:168,146:124,bus,M,,,,,,,,19.0,,,,,,,,,
42,2019-11-14,110:168,146:124,private_transport,F,,,,,,,,57.0,,,,,,,,,
42,2019-11-14,110:168,151:119,bus,M,,,,,,,,,10.0,,,,,,,,
42,2019-11-14,110:168,151:119,private_transport,F,,,,,,,,13.0,,,,,,,,,
42,2019-11-14,110:168,151:119,private_transport,M,,,,,,,,,14.0,,,,,,,,
42,2019-11-14,110:168,152:134,bus,M,,,,,,39.0,,,,,,,,,,,
42,2019-11-14,110:168,152:134,private_transport,M,,,,,,,,,11.0,,,,,,,,
42,2019-11-14,110:168,153:133,private_transport,M,,,,,,11.0,,,,,,,,,,,
42,2019-11-14,110:168,154:132,bus,M,,,,,,21.0,,,53.0,,,,,,,,
42,2019-11-14,110:168,154:132,private_transport,F,,,,,,,10.0,,,,,,,,,,
42,2019-11-14,110:168,154:132,private_transport,M,,,,,,,,,33.0,,,,,,,,
42,2019-11-14,110:168,156:130,bus,M,,,,,,,,,,,,,105.0,,,,
42,2019-11-14,110:168,32:532,private_transport,M,,,,,,,,,14.0,,,,,,,,
42,2019-11-14,110:168,50:412,private_transport,M,,,77.0,,,,,,,,,,,,,,
42,2019-11-14,110:168,87:104,bus,M,,,,,,,38.0,,,,,,,,,,
42,2019-11-14,110:168,87:104,private_transport,F,,,,,,,,16.0,,,,,,,,,
42,2019-11-14,110:168,87:104,private_transport,M,,,,,,,77.0,,,,,,,,,,
42,2019-11-14,110:168,89:118,bus,M,,,,,,,,,39.0,,,,,,,,
42,2019-11-14,110:168,89:118,private_transport,M,,,,,,,,,27.0,,,,,,,,
42,2019-11-14,110:168,90:117,bus,F,,,37.0,,,,,,,,,,,,,,
42,2019-11-14,110:168,90:117,bus,M,,,29.0,,,,,,,,,,,,,,
42,2019-11-14,110:168,90:117,private_transport,F,,,,18.0,,,,,,,,,,,,,
42,2019-11-14,110:168,90:117,private_transport,M,,,23.0,,,,,,,,,,,,,,
42,2019-11-14,110:168,97:102,bus,F,,,11.0,,,,,,,,,,,,,,
42,2019-11-14,110:168,97:102,bus,M,,,,,18.0,,30.0,,,,,,,,,,
42,2019-11-14,110:168,97:102,microtrip,F,,,22.0,18.0,14.0,18.0,22.0,19.0,11.0,,12.0,17.0,,,,,
42,2019-11-14,110:168,97:102,microtrip,M,,,11.0,19.0,50.0,88.0,33.0,34.0,31.0,20.0,19.0,,,,,,
42,2019-11-14,110:168,97:102,private_transport,F,,,,14.0,,,,,,,,,,,,,
42,2019-11-14,110:168,97:102,private_transport,M,,,,26.0,24.0,,22.0,,,,,,,,,,
42,2019-11-14,110:168,9:509,private_transport,M,,,,,197.0,296.0,53.0,,,,,,,,,,
42,2019-11-14,110:168,56:416,private_transport,F,,,,,,,,,46.0,,,,,,,,
42,2019-11-14,110:168,56:416,private_transport,M,,,,,,,,122.0,,178.0,,,,,,,
42,2019-11-14,110:168,104:202,bus,F,,,,,17.0,,,,,,26.0,,,,,,
42,2019-11-14,110:168,104:202,bus,M,,,,,,37.0,,,,,,,,,,,
42,2019-11-14,110:168,104:202,microtrip,F,,,,13.0,,,,,,,,,,,,,
42,2019-11-14,110:168,104:202,microtrip,M,,,,,,10.0,,11.0,,,,,,,,,
42,2019-11-14,110:168,104:202,private_transport,F,,,,,17.0,17.0,,,,54.0,22.0,,,,,,
42,2019-11-14,110:168,104:202,private_transport,M,,,,,,10.0,,34.0,,,,,,,,,
42,2019-11-14,110:168,111:167,bus,F,,,,,,,18.0,,,,,,,,,,
42,2019-11-14,110:168,111:167,bus,M,,,,,47.0,79.0,29.0,,,,,,,,,,
42,2019-11-14,110:168,111:167,microtrip,F,,,,11.0,,22.0,,15.0,12.0,,,,,,,,
42,2019-11-14,110:168,111:167,microtrip,M,,,10.0,32.0,30.0,25.0,36.0,25.0,31.0,18.0,,,,,,,
42,2019-11-14,110:168,111:167,private_transport,F,,,,,24.0,14.0,101.0,,,,11.0,,,,,,
42,2019-11-14,110:168,111:167,private_transport,M,,,,,25.0,74.0,69.0,,11.0,,,,,,,,
42,2019-11-14,110:168,113:157,bus,M,,,,,,14.0,,,,,,,,,,,
42,2019-11-14,110:168,113:157,private_transport,M,,,,,,13.0,,,,,,,,,,,
42,2019-11-14,110:168,121:165,private_transport,M,,,,129.0,,,,,,,,,,,,,
42,2019-11-14,110:168,122:164,bus,M,,,,62.0,29.0,,,,,,,,,,,,
42,2019-11-14,110:168,122:164,microtrip,F,,,17.0,10.0,13.0,27.0,,,14.0,16.0,,,,,,,
42,2019-11-14,110:168,122:164,microtrip,M,,,33.0,24.0,32.0,33.0,24.0,21.0,14.0,11.0,,,,,,,
42,2019-11-14,110:168,122:164,private_transport,M,,,,51.0,49.0,,16.0,,,,,,,,,,
42,2019-11-14,110:168,133:137,bus,M,,,,,,,,,,,,,16.0,,,,
42,2019-11-14,110:168,134:136,bus,M,,,,,,,,14.0,,,,,37.0,,,,
42,2019-11-14,110:168,134:136,private_transport,M,,,,,,,,36.0,,,,,,,,,
42,2019-11-14,110:168,137:149,bus,M,,,,29.0,,,,,,,,,,,,,
42,2019-11-14,110:168,137:149,private_transport,M,,,,55.0,,,,,,,,,,,,,
42,2019-11-14,110:168,138:148,bus,F,,,,,,13.0,,,,,,,,,,,
42,2019-11-14,110:168,138:148,bus,M,,,,,,,34.0,,,,,,,,,,
42,2019-11-14,110:168,138:148,private_transport,M,,,,,,,33.0,,,,,,,,,,
42,2019-11-14,110:168,140:146,bus,M,,,,,,,,47.0,,,,,,,,,
42,2019-11-14,110:168,140:146,private_transport,M,,,,,,,,37.0,,,,,,,,,
42,2019-11-14,110:168,149:121,bus,F,,,,,,,18.0,,,,,,,,,,
42,2019-11-14,110:168,149:121,bus,M,,,,64.0,,,,,,,,,,,,,
42,2019-11-14,110:168,149:121,microtrip,F,,,44.0,26.0,33.0,67.0,33.0,27.0,30.0,20.0,11.0,10.0,18.0,,,,
42,2019-11-14,110:168,149:121,microtrip,M,,,40.0,53.0,71.0,66.0,107.0,47.0,39.0,50.0,16.0,19.0,,,,,
42,2019-11-14,110:168,149:121,private_transport,F,,,,,,24.0,,,,,,,,,,,
42,2019-11-14,110:168,149:121,private_transport,M,,,,64.0,18.0,10.0,,,,,,,,,,,
42,2019-11-14,110:168,150:120,bus,M,,,,72.0,,,77.0,,,,,,,,,,
42,2019-11-14,110:168,150:120,microtrip,F,,,30.0,35.0,15.0,41.0,,32.0,41.0,10.0,10.0,18.0,14.0,,,,
42,2019-11-14,110:168,150:120,microtrip,M,,,26.0,17.0,69.0,94.0,34.0,41.0,21.0,17.0,17.0,,,,,,
42,2019-11-14,110:168,150:120,private_transport,F,,,,,15.0,,,,,,,,,,,,
42,2019-11-14,110:168,150:120,private_transport,M,,,,69.0,,,34.0,,,,,,,,,,
42,2019-11-14,110:168,25:525,private_transport,M,,,,,75.0,,,,,,,,,,,,
42,2019-11-14,110:168,57:310,bus,F,,,,,133.0,,,,,,,,,,,,
42,2019-11-14,110:168,57:310,private_transport,F,,,,,18.0,,,,,,,,,,,,
42,2019-11-14,110:168,57:310,private_transport,M,,,,,145.0,,,,,,,,,,,,
42,2019-11-14,110:168,58:303,bus,M,,,,,,33.0,13.0,,,,,,,,,,
42,2019-11-14,110:168,58:303,private_transport,M,,,,,,65.0,,,,,,,,,,,
42,2019-11-14,110:168,64:306,private_transport,F,,,,,36.0,,,184.0,,,,,,,,,
42,2019-11-14,110:168,66:316,private_transport,M,,,,,,19.0,,,,,,,,,,,
42,2019-11-14,110:168,82:418,private_transport,F,,,,,,,56.0,,,,,,,,,,
42,2019-11-14,110:168,82:418,private_transport,M,,,,,,,,,,50.0,,,,,,,
42,2019-11-14,110:168,84:107,bus,F,,,10.0,,,,,,,,,,,,,,
42,2019-11-14,110:168,84:107,private_transport,M,,,,58.0,,,,,,,,,,,,,
42,2019-11-14,110:168,85:106,private_transport,F,,,13.0,,,,,,,,,,,,,,
42,2019-11-14,110:168,86:105,private_transport,M,,,,50.0,,,,,,,,,,,,,
42,2019-11-14,110:168,106:208,microtrip,M,,,,,,10.0,,,,,,,,,,,
42,2019-11-14,110:168,112:158,private_transport,M,,,,,,,,55.0,,,,,,,,,
42,2019-11-14,110:168,114:156,microtrip,F,,,14.0,,,10.0,,,,,,,,,,,
42,2019-11-14,110:168,114:156,microtrip,M,,,,12.0,,10.0,14.0,,,,10.0,,,,,,
42,2019-11-14,110:168,123:163,bus,M,,,,16.0,,,,,,,,,,,,,
42,2019-11-14,110:168,123:163,microtrip,F,,,15.0,,,13.0,,13.0,,,,,,,,,
42,2019-11-14,110:168,123:163,microtrip,M,,,,19.0,26.0,22.0,27.0,20.0,13.0,12.0,13.0,,,,,,
42,2019-11-14,110:168,123:163,private_transport,M,,,,13.0,13.0,,,,,,,,,,,,
42,2019-11-14,110:168,147:123,bus,M,,,,,,10.0,,,,,,,,,,,
42,2019-11-14,110:168,147:123,microtrip,F,,,12.0,10.0,,,,,,,,,,,,,
42,2019-11-14,110:168,147:123,microtrip,M,,,12.0,19.0,,20.0,17.0,,,,,,,,,,
42,2019-11-14,110:168,147:123,private_transport,F,,,,,16.0,,,,,21.0,,,,,,,
42,2019-11-14,110:168,147:123,private_transport,M,,,,,,,,11.0,,,,,,,,,
42,2019-11-14,110:168,148:122,bus,F,,,,,15.0,,,,,,,,,,,,
42,2019-11-14,110:168,148:122,microtrip,F,,,13.0,15.0,,17.0,12.0,40.0,22.0,25.0,17.0,12.0,,,,,
42,2019-11-14,110:168,148:122,microtrip,M,,,32.0,34.0,74.0,46.0,39.0,44.0,41.0,15.0,16.0,17.0,,,,,
42,2019-11-14,110:168,148:122,private_transport,F,,,,21.0,36.0,,,,,,,,,,,,
42,2019-11-14,110:168,155:131,bus,M,,,,,,,,,,,,,36.0,,,,
42,2019-11-14,110:168,158:128,bus,M,,,,,,,15.0,,,,,,,,,,
42,2019-11-14,110:168,158:128,microtrip,F,,,,14.0,13.0,,10.0,,,,11.0,,,,,,
42,2019-11-14,110:168,158:128,microtrip,M,,,,,20.0,35.0,24.0,,,18.0,,,,,,,
42,2019-11-14,110:168,158:128,private_transport,F,,,10.0,,,,,,,,,,,,,,
42,2019-11-14,110:168,91:116,bus,M,,,,,,,,,,,,,22.0,,,,
42,2019-11-14,110:168,91:116,private_transport,M,,,,,,,43.0,,,,,,,,,,
42,2019-11-14,110:168,93:114,bus,M,,,,,17.0,,,,,,,,,,,,
42,2019-11-14,110:168,93:114,microtrip,F,,,13.0,,13.0,16.0,,,,,,,,,,,
42,2019-11-14,110:168,93:114,microtrip,M,,,,20.0,22.0,17.0,,18.0,15.0,,14.0,,,,,,
42,2019-11-14,110:168,93:114,private_transport,M,,,,,28.0,,,,,,,,,,,,
42,2019-11-14,110:168,94:113,bus,M,,,,,41.0,,,,,,,,,,,,
42,2019-11-14,110:168,94:113,microtrip,F,,,,,14.0,31.0,,16.0,,,,,,,,,
42,2019-11-14,110:168,94:113,microtrip,M,,,42.0,21.0,38.0,10.0,11.0,14.0,25.0,,13.0,,,,,,
42,2019-11-14,110:168,94:113,private_transport,M,,,,,102.0,,,,,,,,,,,,
42,2019-11-14,110:168,139:147,bus,M,,,,,,,,23.0,,,,,,,,,
42,2019-11-14,110:168,139:147,private_transport,M,,,,,,,,31.0,,,,,,,,,
42,2019-11-14,110:168,276:144,bus,F,,,,23.0,,,,,,,,,,,,,
42,2019-11-14,110:168,276:144,microtrip,F,,,,,,,,13.0,,,,,,,,,
42,2019-11-14,110:168,276:144,microtrip,M,,,15.0,21.0,,12.0,,,12.0,11.0,,,,,,,
42,2019-11-14,110:168,276:144,private_transport,F,,,,17.0,,,,,,,,,,,,,
42,2019-11-14,110:168,157:129,microtrip,F,,,,,,,,10.0,,,10.0,,,,,,
42,2019-11-14,110:168,157:129,microtrip,M,,,,,14.0,,13.0,,15.0,,,,,,,,
42,2019-11-14,110:168,116:154,bus,M,,,,,,,,24.0,,,,,,,,,
42,2019-11-14,110:168,116:154,private_transport,M,,,,,,,,27.0,,,,,,,,,
42,2019-11-14,110:168,118:152,private_transport,M,,,,,,,,10.0,,,,,,,,,
42,2019-11-14,110:168,132:138,private_transport,M,,,,,,12.0,,,,,,,,,,,
42,2019-11-14,111:167,45:319,bus,F,,,,,,,,184.0,,,,,,,,,
42,2019-11-14,111:167,45:319,bus,M,,,,,,,,,,,,,22.0,,,,
42,2019-11-14,111:167,45:319,private_transport,F,,,,,,180.0,32.0,113.0,,,,,,,,,
42,2019-11-14,111:167,45:319,private_transport,M,,,,,,12.0,,33.0,,,,,,,,,
42,2019-11-14,111:167,62:307,private_transport,M,,,,184.0,35.0,,,,,,,,,,,,
42,2019-11-14,111:167,77:312,private_transport,F,,,,,,,10.0,,,,,,,,,,
42,2019-11-14,111:167,107:207,private_transport,F,,,,,,,,16.0,,,,,,,,,
42,2019-11-14,111:167,109:169,bus,F,,,11.0,,,,,,,,,,,,,,
42,2019-11-14,111:167,109:169,bus,M,,,,,,,,20.0,,,,,,,,,
42,2019-11-14,111:167,109:169,microtrip,F,,,,,,10.0,,,,,,,,,,,
42,2019-11-14,111:167,109:169,microtrip,M,,,10.0,,,,,,,,,,,,,,
42,2019-11-14,111:167,109:169,private_transport,F,,,12.0,,,,,,,,,,,,,,
42,2019-11-14,111:167,109:169,private_transport,M,,,,13.0,22.0,,,15.0,,,,,,,,,
42,2019-11-14,111:167,128:142,bus,M,,,,,,,,11.0,,,,,,,,,
42,2019-11-14,111:167,159:127,bus,M,,,,20.0,,,,,,,,,,,,,
42,2019-11-14,111:167,159:127,private_transport,M,,,,32.0,,,,,,,,,,,,,
42,2019-11-14,111:167,47:320,private_transport,F,,,,,,17.0,,,,,,,,,,,
42,2019-11-14,111:167,48:301,private_transport,F,,,,,,,,194.0,,,,,,,,,
42,2019-11-14,111:167,48:301,private_transport,M,,,,41.0,,,,,,,,,,,,,
42,2019-11-14,111:167,61:413,private_transport,F,,,,,32.0,,,121.0,50.0,,,,,,,,
42,2019-11-14,111:167,61:413,private_transport,M,,,,62.0,,45.0,272.0,47.0,,73.0,,,,,,,
42,2019-11-14,111:167,76:314,private_transport,F,,,,,,,,,,,195.0,,,,,,
42,2019-11-14,111:167,83:108,private_transport,F,,,,,,,11.0,,,,,,,,,,
42,2019-11-14,111:167,98:217,bus,F,,,,,,35.0,,,,,,,,,,,
42,2019-11-14,111:167,98:217,bus,M,,,,,11.0,,,38.0,42.0,,,,,,,,
42,2019-11-14,111:167,98:217,microtrip,M,,,,14.0,,,,,,,,,,,,,
42,2019-11-14,111:167,98:217,private_transport,F,,,,,,22.0,,,,,,,,,,,
42,2019-11-14,111:167,98:217,private_transport,M,,,,,39.0,,,40.0,,,,,,,,,
42,2019-11-14,111:167,101:205,bus,F,,,,20.0,,,,,,,,,,,,,
42,2019-11-14,111:167,101:205,private_transport,F,,,,19.0,,,,,,,,,,,,,
42,2019-11-14,111:167,103:203,bus,F,,,,,,,,,,,35.0,,,,,,
42,2019-11-14,111:167,103:203,bus,M,,,,,,,12.0,,,,,,,,,,
42,2019-11-14,111:167,103:203,private_transport,F,,,,,,,,,,,55.0,,,,,,
42,2019-11-14,111:167,103:203,private_transport,M,,,,,10.0,,,,,,,,,,,,
42,2019-11-14,111:167,110:168,bus,F,,,,,11.0,94.0,,,,,,,,,,,
42,2019-11-14,111:167,110:168,bus,M,,,,,96.0,18.0,,,121.0,,,,,,,,
42,2019-11-14,111:167,110:168,microtrip,F,,,,,,18.0,11.0,13.0,,,,,,,,,
42,2019-11-14,111:167,110:168,microtrip,M,,,11.0,28.0,18.0,39.0,34.0,15.0,20.0,,10.0,10.0,10.0,,,,
42,2019-11-14,111:167,110:168,private_transport,F,,,,,14.0,47.0,,,,,,,,,,,
42,2019-11-14,111:167,110:168,private_transport,M,,,,,193.0,12.0,27.0,,,,,,,,,,
42,2019-11-14,111:167,126:160,bus,F,,,,,,,,,,43.0,,,,,,,
42,2019-11-14,111:167,126:160,bus,M,,,,,,78.0,25.0,,,,,,,,,,
42,2019-11-14,111:167,126:160,microtrip,M,,,,,,,16.0,,,,,,,,,,
42,2019-11-14,111:167,126:160,private_transport,F,,,,,,,,,,49.0,,,,,,,
42,2019-11-14,111:167,126:160,private_transport,M,,,,,,23.0,88.0,,,,,,,,,,
42,2019-11-14,111:167,127:159,private_transport,M,,,,19.0,,,,,,,,,,,,,
42,2019-11-14,111:167,129:141,bus,F,,,,41.0,,,,,,,,,,,,,
42,2019-11-14,111:167,129:141,private_transport,F,,,,62.0,,,,,,,,,,,,,
42,2019-11-14,111:167,131:139,bus,F,,,,,,,,,,,22.0,,,,,,
42,2019-11-14,111:167,131:139,private_transport,F,,,,,,,,,,,32.0,,,,,,
42,2019-11-14,111:167,141:145,bus,M,,,,,,,20.0,,,,,,,,,,
42,2019-11-14,111:167,141:145,private_transport,M,,,,,,,21.0,,,,,,,,,,
42,2019-11-14,111:167,144:126,bus,F,,,,,,17.0,,11.0,,,,,,,,,
42,2019-11-14,111:167,144:126,bus,M,,,,,17.0,,,,,,,,,,,,
42,2019-11-14,111:167,144:126,microtrip,M,,,,,,,,11.0,,,,,,,,,
42,2019-11-14,111:167,144:126,private_transport,F,,,,,,,,17.0,,,,,,,,,
42,2019-11-14,111:167,144:126,private_transport,M,,,,,,10.0,,,,,,,,,,,
42,2019-11-14,111:167,145:125,bus,M,,,,,,,67.0,,,,,,,,,,
42,2019-11-14,111:167,145:125,private_transport,M,,,,,,,29.0,,,,,,,,,,
42,2019-11-14,111:167,153:133,bus,F,,,,,,,15.0,,,,,,,,,,
42,2019-11-14,111:167,160:110,bus,F,,,,,,,,,,14.0,,,,,,,
42,2019-11-14,111:167,160:110,private_transport,F,,,,,,,,,,10.0,,,,,,,
42,2019-11-14,111:167,160:110,private_transport,M,,,,,,,19.0,,,,,,,,,,
42,2019-11-14,111:167,50:412,private_transport,F,,,,,,,,86.0,,,,,,,,,
42,2019-11-14,111:167,50:412,private_transport,M,,,,80.0,15.0,,,,,,,,,,,,
42,2019-11-14,111:167,87:104,bus,F,,,,,,49.0,,,11.0,,,,,,,,
42,2019-11-14,111:167,87:104,bus,M,,,,,94.0,,,,,,,,,,,,
42,2019-11-14,111:167,87:104,microtrip,F,,,,10.0,,,,11.0,,,,,,,,,
42,2019-11-14,111:167,87:104,microtrip,M,,,,11.0,11.0,,,,,13.0,,,,,,,
42,2019-11-14,111:167,87:104,private_transport,F,,,,,,16.0,,10.0,21.0,,,,,,,,
42,2019-11-14,111:167,87:104,private_transport,M,,,,,56.0,,11.0,,,,,,,,,,
42,2019-11-14,111:167,89:118,private_transport,F,,,,22.0,,,,,,,,,,,,,
42,2019-11-14,111:167,90:117,bus,F,,,,,,,,,,16.0,,,,,,,
42,2019-11-14,111:167,90:117,bus,M,,,,,,33.0,94.0,,,,,,,,,,
42,2019-11-14,111:167,90:117,microtrip,F,,,,,,,,,10.0,,,,,,,,
42,2019-11-14,111:167,90:117,microtrip,M,,,,,,,,,,,15.0,,,,,,
42,2019-11-14,111:167,90:117,private_transport,F,,,,,,,,,,33.0,,,,,,,
42,2019-11-14,111:167,90:117,private_transport,M,,,,,,,63.0,,,,,,,,,,
42,2019-11-14,111:167,92:115,bus,M,,,,,15.0,,,,,,,,,,,,
42,2019-11-14,111:167,92:115,private_transport,F,,,,,,,,,,10.0,,,,,,,
42,2019-11-14,111:167,92:115,private_transport,M,,,,,11.0,,,,,,,,,,,,
42,2019-11-14,111:167,97:102,bus,F,,,,,,,,,,12.0,,,,,,,
42,2019-11-14,111:167,97:102,bus,M,,,,,,16.0,11.0,,,,,,,,,,
42,2019-11-14,111:167,97:102,microtrip,F,,,13.0,24.0,17.0,23.0,22.0,,19.0,14.0,,,,,,,
42,2019-11-14,111:167,97:102,microtrip,M,,,,41.0,24.0,43.0,19.0,15.0,18.0,,,,,,,,
42,2019-11-14,111:167,97:102,private_transport,F,,,,,,,,,10.0,10.0,,,,,,,
42,2019-11-14,111:167,97:102,private_transport,M,,,,15.0,,,14.0,,,,,,,,,,
42,2019-11-14,111:167,9:509,private_transport,F,,,,,,,,,,,,70.0,,,,,
42,2019-11-14,111:167,9:509,private_transport,M,,,,,30.0,,42.0,,,,,,,,,,
42,2019-11-14,111:167,56:416,private_transport,F,,,,,,,,,44.0,,,,,,,,
42,2019-11-14,111:167,56:416,private_transport,M,,,,,,,69.0,26.0,,34.0,,,,,,,
42,2019-11-14,111:167,104:202,bus,F,,,,,10.0,,,,,,,,,,,,
42,2019-11-14,111:167,104:202,bus,M,,,,,31.0,,11.0,,14.0,,,,,,,,
42,2019-11-14,111:167,104:202,private_transport,F,,,110.0,,,,,,,,,,,,,,
42,2019-11-14,111:167,104:202,private_transport,M,,,,,104.0,,11.0,,17.0,,,,,,,,
42,2019-11-14,111:167,111:167,bus,F,,,,10.0,192.0,40.0,58.0,,98.0,97.0,,,,,,,
42,2019-11-14,111:167,111:167,bus,M,,96.0,,51.0,84.0,57.0,,,129.0,,,,,,,,
42,2019-11-14,111:167,111:167,microtrip,F,,,11.0,38.0,58.0,94.0,55.0,52.0,31.0,42.0,13.0,,,,,,
42,2019-11-14,111:167,111:167,microtrip,M,,,16.0,54.0,188.0,108.0,179.0,48.0,86.0,43.0,,,15.0,,,,
42,2019-11-14,111:167,111:167,private_transport,F,,,86.0,,462.0,38.0,110.0,,46.0,51.0,,,,,,,
42,2019-11-14,111:167,111:167,private_transport,M,,66.0,,19.0,184.0,120.0,24.0,,226.0,16.0,162.0,,,,10.0,,
42,2019-11-14,111:167,121:165,bus,F,,,,,24.0,,,,,,,,,,,,
42,2019-11-14,111:167,121:165,microtrip,F,,,,10.0,26.0,47.0,34.0,15.0,,,,,,,,,
42,2019-11-14,111:167,121:165,microtrip,M,,,,,14.0,31.0,25.0,,13.0,26.0,,,,,,,
42,2019-11-14,111:167,121:165,private_transport,F,,,,,54.0,,,,,,,,,,,,
42,2019-11-14,111:167,121:165,private_transport,M,,,,,,92.0,,,,,13.0,,,,,,
42,2019-11-14,111:167,122:164,microtrip,F,,,,12.0,,,,,,10.0,,,,,,,
42,2019-11-14,111:167,122:164,microtrip,M,,,14.0,,16.0,,,,,,,,,,,,
42,2019-11-14,111:167,124:162,private_transport,M,,,,19.0,,,,,,,,,,,,,
42,2019-11-14,111:167,137:149,bus,M,,,,10.0,,,,,,,,,,,,,
42,2019-11-14,111:167,137:149,private_transport,M,,,,24.0,,,,,,,,,,,,,
42,2019-11-14,111:167,138:148,bus,F,,,,,14.0,,13.0,,18.0,13.0,,,,,,,
42,2019-11-14,111:167,138:148,bus,M,,,,,,10.0,,,21.0,,,,,,,,
42,2019-11-14,111:167,138:148,microtrip,M,,,,,14.0,,21.0,,,,,,,,,,
42,2019-11-14,111:167,138:148,private_transport,F,,,21.0,,36.0,,,,,,,,,,,,
42,2019-11-14,111:167,138:148,private_transport,M,,,,,21.0,,,,12.0,,21.0,,,,,,
42,2019-11-14,111:167,149:121,bus,M,,,,,15.0,68.0,,,11.0,,,,,,,,
42,2019-11-14,111:167,149:121,microtrip,F,,,15.0,17.0,18.0,29.0,19.0,19.0,20.0,15.0,19.0,,,,,,
42,2019-11-14,111:167,149:121,microtrip,M,,,14.0,30.0,46.0,42.0,66.0,32.0,35.0,23.0,13.0,,13.0,,,,
42,2019-11-14,111:167,149:121,private_transport,F,,,,,,11.0,,,,,,,,,,,
42,2019-11-14,111:167,149:121,private_transport,M,,,,,19.0,10.0,,,10.0,,,,,,19.0,,
42,2019-11-14,111:167,150:120,bus,F,,,,,,,,,16.0,,,,,,,,
